"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Angola","Total population (1000 inhab)",1962,5866.0,"E",,1967,6415.0,"E",,1972,7095.0,"E",,1977,8131.0,"E",,1982,9582.0,"E",,1987,11218.0,"E",,1992,12968.0,"E",,1997,15089.0,"E",,2002,17573.0,"E",,2007,20998.0,"E",,2012,25096.0,"E",,2017,29784.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Antigua and Barbuda","Total population (1000 inhab)",1962,57.14,"E",,1967,63.36,"E",,1972,69.18,"E",,1977,72.88,"E",,1982,72.45,"E",,1987,67.84,"E",,1992,68.43,"E",,1997,77.74,"E",,2002,86.27,"E",,2007,91.38,"E",,2012,96.78,"E",,2017,102.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Argentina","Total population (1000 inhab)",1962,21288.0,"E",,1967,22932.0,"E",,1972,24783.0,"E",,1977,26879.0,"E",,1982,28994.0,"E",,1987,31326.0,"E",,1992,33655.0,"E",,1997,35834.0,"E",,2002,37889.0,"E",,2007,39970.0,"E",,2012,42097.0,"E",,2017,44271.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Armenia","Total population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,3443.0,"E",,1997,3133.0,"E",,2002,3034.0,"E",,2007,2933.0,"E",,2012,2882.0,"E",,2017,2930.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Australia","Total population (1000 inhab)",1962,10692.0,"E",,1967,11949.0,"E",,1972,13297.0,"E",,1977,14152.0,"E",,1982,15041.0,"E",,1987,16255.0,"E",,1992,17486.0,"E",,1997,18468.0,"E",,2002,19475.0,"E",,2007,20947.0,"E",,2012,22822.0,"E",,2017,24450.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Austria","Total population (1000 inhab)",1962,7157.0,"E",,1967,7397.0,"E",,1972,7581.0,"E",,1977,7637.0,"E",,1982,7602.0,"E",,1987,7639.0,"E",,1992,7831.0,"E",,1997,8033.0,"E",,2002,8134.0,"E",,2007,8312.0,"E",,2012,8518.0,"E",,2017,8735.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Azerbaijan","Total population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,7472.0,"E",,1997,7926.0,"E",,2002,8277.0,"E",,2007,8724.0,"E",,2012,9265.0,"E",,2017,9828.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bahamas","Total population (1000 inhab)",1962,121.1,"E",,1967,152.6,"E",,1972,177.8,"E",,1977,197.1,"E",,1982,220.3,"E",,1987,243.4,"E",,1992,266.1,"E",,1997,287.0,"E",,2002,309.2,"E",,2007,342.3,"E",,2012,372.0,"E",,2017,395.4,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bahrain","Total population (1000 inhab)",1962,173.1,"E",,1967,196.1,"E",,1972,229.2,"E",,1977,303.2,"E",,1982,386.0,"E",,1987,449.0,"E",,1992,523.1,"E",,1997,594.9,"E",,2002,735.1,"E",,2007,1036.0,"E",,2012,1300.0,"E",,2017,1493.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bangladesh","Total population (1000 inhab)",1962,51030.0,"E",,1967,59621.0,"E",,1972,67597.0,"E",,1977,74926.0,"E",,1982,86007.0,"E",,1987,98344.0,"E",,1992,111222.0,"E",,1997,123855.0,"E",,2002,136601.0,"E",,2007,147139.0,"E",,2012,155727.0,"E",,2017,164670.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Barbados","Total population (1000 inhab)",1962,232.6,"E",,1967,236.6,"E",,1972,241.4,"E",,1977,248.8,"E",,1982,253.8,"E",,1987,257.6,"E",,1992,262.2,"E",,1997,266.9,"E",,2002,271.5,"E",,2007,276.2,"E",,2012,281.6,"E",,2017,285.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Belarus","Total population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,10220.0,"E",,1997,10073.0,"E",,2002,9807.0,"E",,2007,9537.0,"E",,2012,9472.0,"E",,2017,9468.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Belgium","Total population (1000 inhab)",1962,9193.0,"E",,1967,9476.0,"E",,1972,9651.0,"E",,1977,9752.0,"E",,1982,9821.0,"E",,1987,9868.0,"E",,1992,10016.0,"E",,1997,10193.0,"E",,2002,10365.0,"E",,2007,10698.0,"E",,2012,11084.0,"E",,2017,11429.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Belize","Total population (1000 inhab)",1962,97.38,"E",,1967,112.7,"E",,1972,127.2,"E",,1977,137.0,"E",,1982,151.5,"E",,1987,174.3,"E",,1992,194.3,"E",,1997,221.6,"E",,2002,262.2,"E",,2007,298.4,"E",,2012,336.7,"E",,2017,374.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Benin","Total population (1000 inhab)",1962,2503.0,"E",,1967,2735.0,"E",,1972,3044.0,"E",,1977,3433.0,"E",,1982,3928.0,"E",,1987,4535.0,"E",,1992,5332.0,"E",,1997,6282.0,"E",,2002,7295.0,"E",,2007,8455.0,"E",,2012,9729.0,"E",,2017,11176.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bhutan","Total population (1000 inhab)",1962,234.7,"E",,1967,270.6,"E",,1972,318.0,"E",,1977,373.3,"E",,1982,431.0,"E",,1987,500.4,"E",,1992,531.5,"E",,1997,528.8,"E",,2002,606.4,"E",,2007,687.0,"E",,2012,753.0,"E",,2017,807.6,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bolivia (Plurinational State of)","Total population (1000 inhab)",1962,3838.0,"E",,1967,4237.0,"E",,1972,4698.0,"E",,1977,5234.0,"E",,1982,5835.0,"E",,1987,6465.0,"E",,1992,7132.0,"E",,1997,7871.0,"E",,2002,8653.0,"E",,2007,9441.0,"E",,2012,10239.0,"E",,2017,11052.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bosnia and Herzegovina","Total population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,4239.0,"E",,1997,3752.0,"E",,2002,3776.0,"E",,2007,3774.0,"E",,2012,3648.0,"E",,2017,3507.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Botswana","Total population (1000 inhab)",1962,550.8,"E",,1967,633.2,"E",,1972,742.8,"E",,1977,891.9,"E",,1982,1076.0,"E",,1987,1264.0,"E",,1992,1456.0,"E",,1997,1638.0,"E",,2002,1780.0,"E",,2007,1914.0,"E",,2012,2089.0,"E",,2017,2292.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Brazil","Total population (1000 inhab)",1962,76573.0,"E",,1967,88191.0,"E",,1972,100144.0,"E",,1977,112868.0,"E",,1982,126947.0,"E",,1987,141273.0,"E",,1992,154564.0,"E",,1997,167545.0,"E",,2002,180151.0,"E",,2007,191027.0,"E",,2012,200561.0,"E",,2017,209288.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Brunei Darussalam","Total population (1000 inhab)",1962,89.52,"E",,1967,112.5,"E",,1972,142.1,"E",,1977,174.8,"E",,1982,206.1,"E",,1987,237.6,"E",,1992,274.0,"E",,1997,312.0,"E",,2002,346.9,"E",,2007,374.9,"E",,2012,399.7,"E",,2017,428.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bulgaria","Total population (1000 inhab)",1962,8022.0,"E",,1967,8343.0,"E",,1972,8609.0,"E",,1977,8802.0,"E",,1982,8931.0,"E",,1987,8960.0,"E",,1992,8676.0,"E",,1997,8212.0,"E",,2002,7866.0,"E",,2007,7567.0,"E",,2012,7310.0,"E",,2017,7085.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Burkina Faso","Total population (1000 inhab)",1962,4960.0,"E",,1967,5343.0,"E",,1972,5825.0,"E",,1977,6399.0,"E",,1982,7158.0,"E",,1987,8140.0,"E",,1992,9297.0,"E",,1997,10666.0,"E",,2002,12293.0,"E",,2007,14252.0,"E",,2012,16571.0,"E",,2017,19193.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Burundi","Total population (1000 inhab)",1962,2894.0,"E",,1967,3234.0,"E",,1972,3544.0,"E",,1977,3821.0,"E",,1982,4333.0,"E",,1987,4988.0,"E",,1992,5661.0,"E",,1997,6112.0,"E",,2002,6742.0,"E",,2007,7940.0,"E",,2012,9320.0,"E",,2017,10864.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cabo Verde","Total population (1000 inhab)",1962,210.9,"E",,1967,248.7,"E",,1972,273.7,"E",,1977,275.8,"E",,1982,297.3,"E",,1987,324.9,"E",,1992,359.1,"E",,1997,408.2,"E",,2002,452.1,"E",,2007,486.4,"E",,2012,514.0,"E",,2017,546.4,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cambodia","Total population (1000 inhab)",1962,6029.0,"E",,1967,6685.0,"E",,1972,7300.0,"E",,1977,7194.0,"E",,1982,6918.0,"E",,1987,8196.0,"E",,1992,9622.0,"E",,1997,11296.0,"E",,2002,12635.0,"E",,2007,13677.0,"E",,2012,14777.0,"E",,2017,16005.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cameroon","Total population (1000 inhab)",1962,5400.0,"E",,1967,6059.0,"E",,1972,6875.0,"E",,1977,7891.0,"E",,1982,9159.0,"E",,1987,10696.0,"E",,1992,12409.0,"E",,1997,14165.0,"E",,2002,16085.0,"E",,2007,18395.0,"E",,2012,21082.0,"E",,2017,24054.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Canada","Total population (1000 inhab)",1962,18669.0,"E",,1967,20401.0,"E",,1972,22156.0,"E",,1977,23742.0,"E",,1982,25041.0,"E",,1987,26570.0,"E",,1992,28384.0,"E",,1997,29903.0,"E",,2002,31321.0,"E",,2007,33020.0,"E",,2012,34901.0,"E",,2017,36624.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Central African Republic","Total population (1000 inhab)",1962,1557.0,"E",,1967,1719.0,"E",,1972,1900.0,"E",,1977,2110.0,"E",,1982,2419.0,"E",,1987,2755.0,"E",,1992,3096.0,"E",,1997,3517.0,"E",,2002,3908.0,"E",,2007,4276.0,"E",,2012,4490.0,"E",,2017,4659.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Chad","Total population (1000 inhab)",1962,3121.0,"E",,1967,3435.0,"E",,1972,3815.0,"E",,1977,4254.0,"E",,1982,4715.0,"E",,1987,5408.0,"E",,1992,6349.0,"E",,1997,7493.0,"E",,2002,9002.0,"E",,2007,10776.0,"E",,2012,12705.0,"E",,2017,14900.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Chile","Total population (1000 inhab)",1962,8067.0,"E",,1967,8997.0,"E",,1972,9923.0,"E",,1977,10766.0,"E",,1982,11616.0,"E",,1987,12594.0,"E",,1992,13671.0,"E",,1997,14695.0,"E",,2002,15624.0,"E",,2007,16492.0,"E",,2012,17310.0,"E",,2017,18055.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"China","Total population (1000 inhab)",1962,694611.0,"E",,1967,778135.0,"E",,1972,885288.0,"E",,1977,973487.0,"E",,1982,1045912.0,"E",,1987,1136800.0,"E",,1992,1231002.0,"E",,1997,1287309.0,"E",,2002,1327998.0,"E",,2007,1367036.0,"E",,2012,1406131.0,"E",,2017,1441131.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Colombia","Total population (1000 inhab)",1962,17500.0,"E",,1967,20311.0,"E",,1972,23147.0,"E",,1977,25905.0,"E",,1982,29027.0,"E",,1987,32324.0,"E",,1992,35559.0,"E",,1997,38645.0,"E",,2002,41572.0,"E",,2007,44375.0,"E",,2012,46881.0,"E",,2017,49066.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Comoros","Total population (1000 inhab)",1962,197.2,"E",,1967,215.9,"E",,1972,239.2,"E",,1977,275.9,"E",,1982,326.9,"E",,1987,376.7,"E",,1992,436.4,"E",,1997,502.0,"E",,2002,569.5,"E",,2007,641.6,"E",,2012,723.9,"E",,2017,813.9,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Congo","Total population (1000 inhab)",1962,1092.0,"E",,1967,1252.0,"E",,1972,1451.0,"E",,1977,1687.0,"E",,1982,1951.0,"E",,1987,2249.0,"E",,1992,2577.0,"E",,1997,2962.0,"E",,2002,3407.0,"E",,2007,3976.0,"E",,2012,4633.0,"E",,2017,5261.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cook Islands","Total population (1000 inhab)",1962,18.51,"E",,1967,19.98,"E",,1972,21.42,"E",,1977,19.2,"E",,1982,17.39,"E",,1987,17.97,"E",,1992,18.71,"E",,1997,18.57,"E",,2002,18.7,"E",,2007,19.41,"E",,2012,18.0,"E",,2017,17.38,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Costa Rica","Total population (1000 inhab)",1962,1433.0,"E",,1967,1695.0,"E",,1972,1947.0,"E",,1977,2208.0,"E",,1982,2521.0,"E",,1987,2872.0,"E",,1992,3257.0,"E",,1997,3683.0,"E",,2002,4063.0,"E",,2007,4369.0,"E",,2012,4654.0,"E",,2017,4906.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Côte d'Ivoire","Total population (1000 inhab)",1962,3841.0,"E",,1967,4656.0,"E",,1972,5737.0,"E",,1977,7249.0,"E",,1982,9044.0,"E",,1987,11020.0,"E",,1992,13163.0,"E",,1997,15446.0,"E",,2002,17367.0,"E",,2007,19086.0,"E",,2012,21419.0,"E",,2017,24295.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Croatia","Total population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,4733.0,"E",,1997,4532.0,"E",,2002,4396.0,"E",,2007,4362.0,"E",,2012,4297.0,"E",,2017,4189.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cuba","Total population (1000 inhab)",1962,7450.0,"E",,1967,8264.0,"E",,1972,9025.0,"E",,1977,9635.0,"E",,1982,9926.0,"E",,1987,10270.0,"E",,1992,10733.0,"E",,1997,11014.0,"E",,2002,11218.0,"E",,2007,11304.0,"E",,2012,11382.0,"E",,2017,11485.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cyprus","Total population (1000 inhab)",1962,577.7,"E",,1967,591.3,"E",,1972,628.0,"E",,1977,665.5,"E",,1982,691.7,"E",,1987,723.4,"E",,1992,800.6,"E",,1997,891.2,"E",,2002,977.0,"E",,2007,1064.0,"E",,2012,1135.0,"E",,2017,1180.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Czechia","Total population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,10339.0,"E",,2002,10252.0,"E",,2007,10357.0,"E",,2012,10587.0,"E",,2017,10618.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic People's Republic of Korea","Total population (1000 inhab)",1962,11872.0,"E",,1967,13223.0,"E",,1972,15208.0,"E",,1977,16797.0,"E",,1982,18009.0,"E",,1987,19432.0,"E",,1992,20937.0,"E",,1997,22336.0,"E",,2002,23337.0,"E",,2007,24203.0,"E",,2012,24854.0,"E",,2017,25491.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic Republic of the Congo","Total population (1000 inhab)",1962,16041.0,"E",,1967,18378.0,"E",,1972,21120.0,"E",,1977,24248.0,"E",,1982,27717.0,"E",,1987,31530.0,"E",,1992,37346.0,"E",,1997,43830.0,"E",,2002,49836.0,"E",,2007,58418.0,"E",,2012,68979.0,"E",,2017,81340.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Denmark","Total population (1000 inhab)",1962,4649.0,"E",,1967,4832.0,"E",,1972,4991.0,"E",,1977,5097.0,"E",,1982,5123.0,"E",,1987,41047.0,"E",,1992,5172.0,"E",,1997,5278.0,"E",,2002,5373.0,"E",,2007,5470.0,"E",,2012,5611.0,"",,2017,5734.0,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Djibouti","Total population (1000 inhab)",1962,94.2,"E",,1967,131.4,"E",,1972,179.2,"E",,1977,277.5,"E",,1982,385.3,"E",,1987,490.3,"E",,1992,615.1,"E",,1997,661.0,"E",,2002,746.2,"E",,2007,809.4,"E",,2012,881.2,"E",,2017,957.0,"E",

